title,url,channel,domain,watched,extracted,notes,description
الدحيح - الكرش صانع التاريخ,https://www.youtube.com/watch?v=UxrhhUIOKZg,aj_kabrit,,,,,"( )! : The Agricultural Revolution: Crash Course World History Columbus, de Gama, and Zheng He! 15th Century Mariners. Crash Course: World History The Columbian Exchange: Crash Course World History The Atlantic Slave Trade: Crash Course World History : An Edible History of Humanity by Tom Standage The Spice Trail Series"
الدحيح - هندسة المصلحة,https://www.youtube.com/watch?v=D7opPETvi_E,aj_kabrit,,,,,
الدحيح - زمام الأحلام,https://www.youtube.com/watch?v=uDbVS-OM3G4,aj_kabrit,,,,,
الدحيح - الاستغلال حلال؟,https://www.youtube.com/watch?v=NjfnhHMmQ-M,aj_kabrit,,,,,
الدحيح - ألوان زمان,https://www.youtube.com/watch?v=009zDn1G6yc,aj_kabrit,,,,,""""" - : Deutscher, Guy (2011), Through the Language Glass: Why the World Looks Different in Other Languages"
الدحيح - البيت كويْن,https://www.youtube.com/watch?v=4UW_YbA05Kk,aj_kabrit,,,,,
الدحيح - ديون وتورتة,https://www.youtube.com/watch?v=VUdN7puocNY,aj_kabrit,,,,,
الدحيح - إفلاس الدول,https://www.youtube.com/watch?v=Sla8OQ_vHi4,aj_kabrit,,,,,
الدحيح - صفر,https://www.youtube.com/watch?v=YluRO_QiU3E,aj_kabrit,,,,,
الدحيح - الولا حاجة,https://www.youtube.com/watch?v=y33sA9X2qk4,aj_kabrit,,,,,
الدحيح -  المساس بالاحتباس,https://www.youtube.com/watch?v=fRBS9spqijU,aj_kabrit,,,,,
الدحيح - المصفوفة,https://www.youtube.com/watch?v=LL8NtfK9TiI,aj_kabrit,,,,,
الدحيح - أسماء للبيع,https://www.youtube.com/watch?v=LapWA4ZEzfY,aj_kabrit,,,,,
الدحيح - متراقبين؟,https://www.youtube.com/watch?v=RqDKA00B7CU,aj_kabrit,,,,,
الدحيح - ما ذنب النباتات؟,https://www.youtube.com/watch?v=ld9XNekHrLw,aj_kabrit,,,,,
الدحيح - الرأي الآخر,https://www.youtube.com/watch?v=EY6f0cdbOWs,aj_kabrit,,,,,
الدحيح - المفروض مرفوض,https://www.youtube.com/watch?v=xnOjL_-vOCE,aj_kabrit,,,,,
الدحيح - صعود اليمين,https://www.youtube.com/watch?v=oVUr7G94Iu0,aj_kabrit,,,,,
الدحيح - جراثيم و مسدسات,https://www.youtube.com/watch?v=pINMuoyCmFM,aj_kabrit,,,,,""""" - : Guns, Germs, and Steel"
الدحيح - عنفوان إنسان,https://www.youtube.com/watch?v=61ml6HSa4i4,aj_kabrit,,,,,"الدحيح - عنفوان إنسان العالم بقى مكان وحش وزمان كان لطيف ومسالم.. بجد؟ يعني احنا في زمن الوحوش؟ والناس مبيرحموش؟ مصادر الدحيح The Better Angels of Our Nature, by Steven Pinker لمشاهدة جميع حلقات الدحيح موقعنا"
الدحيح - قاتل الكلمات وسفاح اللغات,https://www.youtube.com/watch?v=mJNtBQLh2vY,aj_kabrit,,,,,
الدحيح - الثقب الأسود,https://www.youtube.com/watch?v=E-qATMR-l7g,aj_kabrit,,,,,
الدحيح - صناعة الذكاء,https://www.youtube.com/watch?v=ujf9RNuBdCU,aj_kabrit,,,,,""""" - : Documents the history of Artificial intelligence: Newton AI Kasparov on Watson Alpha Go winning and showing how creative the algorithm was Kasparov game Kasparov loss was due to a bug Lawyers and Robots IBM language translation Computer making music"
الدحيح - الرجوع إلى الماضي,https://www.youtube.com/watch?v=t2d6XTUj5lA,aj_kabrit,,,,,
الدحيح - تحت الهدوم,https://www.youtube.com/watch?v=vJJXs0EtmdY,aj_kabrit,,,,,
الدحيح - أبيع نفسي,https://www.youtube.com/watch?v=fywYZgNZASY,aj_kabrit,,,,,
الدحيح - سبوع الأسبوع,https://www.youtube.com/watch?v=eWGW-02xDKY,aj_kabrit,,,,,
الدحيح - ليه محدش مهتم بينا,https://www.youtube.com/watch?v=Q3OVGeflFqc,aj_kabrit,,,,,
الدحيح - البوس,https://www.youtube.com/watch?v=GWC-RCxWlLA,aj_kabrit,,,,,
الدحيح - إنت جامد,https://www.youtube.com/watch?v=TG3vHrlgczM,aj_kabrit,,,,,""""" - .. .. .. : nd-the-rise-of-the-far-right/ sel---daniel-stockemer--2015---voter-turnout-in-the-european-regions--the-i mpact-of-corruption-perceptions.cid1319171 of-terrorism-than-guns-though-guns-are-3210-times-likelier-to-kill-them/?ut m_source=atlfb ence-say-top-british-scientists : h"
الدحيح - السمع والطاعة,https://www.youtube.com/watch?v=httoGbF_dqQ,aj_kabrit,,,,,
الدحيح - نُصك ملحد,https://www.youtube.com/watch?v=Qww9Upno_m8,aj_kabrit,,,,,
الدحيح - نهاية الموت؟,https://www.youtube.com/watch?v=6mhkX05J6JI,aj_kabrit,,,,,
منابع النيل | الدحيح,https://www.youtube.com/watch?v=nc8oJTETqoI,new_media_life,,,,,19
جون كينيدي | الدحيح,https://www.youtube.com/watch?v=yc7x5jNhXIQ,new_media_life,,,,,". . . 1963 . # Building the Great Society: Inside Lyndon Johnson's White House Joshua Zeitz JFK: Coming Of Age In The American Century, 1917 1956 Fredrik Logevall The Origins of the Civil Rights Movement: Black Communities Organizing for Change Aldon D. Morris"
كيف تسيطر على عقول البشر؟ | الدحيح,https://www.youtube.com/watch?v=NJ-JcDcff8o,new_media_life,,,,,
كيف تحولت روسيا إلى إمبراطورية؟ | الدحيح,https://www.youtube.com/watch?v=z2NGnjXG5uQ,new_media_life,,,,,
مصير الأرض و الشمس و كل شيء | الدحيح,https://www.youtube.com/watch?v=0urc3PabvOs,new_media_life,,,,,
الساموراي | الدحيح ,https://www.youtube.com/watch?v=3AwL93uolIA,new_media_life,,,,,
هل Citizen Kane أفضل فيلم في التاريخ؟ | الدحيح,https://www.youtube.com/watch?v=ArytJ_HZ-1E,new_media_life,,,,,
تاج محل | الدحيح,https://www.youtube.com/watch?v=gv5hDK2YQfA,new_media_life,,,,,"Dadlani, C. and Sharma, Y. (2017). Beyond the Taj Mahal. In A Companion to Islamic Art and Architecture (eds F.B. Flood and G. Necipolu). Amal-i-Salih, trans. A. R. Fuller, in The Shah Jahan Nama of Muhammad Salih Kanbo (Delhi: 1967 reprint) v2, p.379 Padshahnamah, in The History of India as Told by Its Own Historians, e"
الأخطبوط | الدحيح,https://www.youtube.com/watch?v=8rcY34IA-6I,new_media_life,,,,,
أعظم طائرة حربية | الدحيح,https://www.youtube.com/watch?v=IxsJEffQAZA,new_media_life,,,,,. . . . : . . F-35 . . F-35 : https
كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟ | الدحيح,https://www.youtube.com/watch?v=8ZL2AAxQmLQ,new_media_life,,,,,
فيزياء و فلسفة الحركة | الدحيح,https://www.youtube.com/watch?v=MOEwXtL2DQ4,new_media_life,,,,,
معركة ذي قار | الدحيح,https://www.youtube.com/watch?v=DbuoaakWh7g,new_media_life,,,,,
لماذا لا نستطيع قراءة الكتب؟  | الدحيح,https://www.youtube.com/watch?v=Lfs9LrpEUf0,new_media_life,,,,,
أين ذهب أهل الأندلس | الدحيح ,https://www.youtube.com/watch?v=Ur-JBlBPt6I,new_media_life,,,,,
لماذا يحب الأمريكان إسرائيل؟ | الدحيح,https://www.youtube.com/watch?v=r7Tzq-MtPpM,new_media_life,,,,,
أماكن مثالية للقتل | الدحيح,https://www.youtube.com/watch?v=9jxZH7dUtPw,new_media_life,,,,,
قصة الإندومي و ما علاقتها بالسرطان؟ | الدحيح,https://www.youtube.com/watch?v=iW2qF4LrNxI,new_media_life,,,,,""""" "" "".. 3 . "" "".. "" "" """""
سيف الله المسلول | الدحيح,https://www.youtube.com/watch?v=2BggFNfXPGg,new_media_life,,,,,
الهرمون المظلوم | الدحيح,https://www.youtube.com/watch?v=r_QH0UD144Y,new_media_life,,,,,
كيف تصبح قرصان؟ | الدحيح,https://www.youtube.com/watch?v=dEmzsPt47fE,new_media_life,,,,,
فن فك الشفرات | الدحيح,https://www.youtube.com/watch?v=Dubq7s-5zLU,new_media_life,,,,,
ليلة سقوط بغداد | الدحيح,https://www.youtube.com/watch?v=N7X_466JYUo,new_media_life,,,,,5 . # - - - - 371 23 - 356 17
الشباب والجمال | الدحيح,https://www.youtube.com/watch?v=x0sR_Z9euX4,new_media_life,,,,,
خمس طرق لانتهاء العالم | الدحيح,https://www.youtube.com/watch?v=C9CXcm7krk8,new_media_life,,,,,".. .. : "" "".. .. .. "" "" .. .. 5 .. .. .. .. .. .. .. .. .. .. .."
استقلال الجزائر | الدحيح,https://www.youtube.com/watch?v=SuNL6JNidTM,new_media_life,,,,,. # Amnesty for Conflict-Related Sexual Violence: The Algerian War of Independence and the 1962 Evian Accords Trente ans apr s : R flexions sur les accords d' vian - Guy Pervill .
العبودية | الدحيح ,https://www.youtube.com/watch?v=h3mpiTwYKX8,new_media_life,,,,,
تاريخ الإعدام | الدحيح,https://www.youtube.com/watch?v=seJ-lxCCR4w,new_media_life,,,,,
البورصة | الدحيح,https://www.youtube.com/watch?v=KBCMXaWRRE8,new_media_life,,,,,
الأذن الموسيقية | الدحيح,https://www.youtube.com/watch?v=oEL1Hu5A2aM,new_media_life,,,,,# Musicophilia Earworm Perfect Pitch 50% The Fountain Overflows The Alien Corn
أجمل خيانة في تاريخ الأدب | الدحيح,https://www.youtube.com/watch?v=H6Zg2pfOygI,new_media_life,,,,,20
العمارة التي قاومت النازيين | الدحيح,https://www.youtube.com/watch?v=8NRQFrrizbo,new_media_life,,,,,
رحلة التسعة شهور | الدحيح,https://www.youtube.com/watch?v=7hmMdqgkaEs,new_media_life,,,,,
فلاديمير بوتين | الدحيح,https://www.youtube.com/watch?v=vZMIvR89A6U,new_media_life,,,,,
ما معنى المعاني في اللغة العربية؟ | الدحيح,https://www.youtube.com/watch?v=EmbMuwOK92c,new_media_life,,,,,
الولادة | الدحيح,https://www.youtube.com/watch?v=UORKnHvx2uA,new_media_life,,,,,
ثالث أعظم فيزيائي | الدحيح,https://www.youtube.com/watch?v=MLgVNKRkhdw,new_media_life,,,,,
عدو الزعيم ستالين | الدحيح,https://www.youtube.com/watch?v=tf6zUc7aBLM,new_media_life,,,,,
هتلر x ستالين | الدحيح,https://www.youtube.com/watch?v=SpBgkNPysvA,new_media_life,,,,,
الذهب | الدحيح,https://www.youtube.com/watch?v=WR6zI307dsI,new_media_life,,,,,
دراكولا | الدحيح,https://www.youtube.com/watch?v=rczNtWiyqYY,new_media_life,,,,,"من ميجان فوكس وماشين جان كيلي وشائعات شرب الدم، إلى دراكولا وأفلام نتفليكس وTwilight، تظل أسطورة مصاص الدماء واحدة من أقوى الحكايات في تاريخ الأدب والسينما. كيف تحوّل الوحش المقزز في الأساطير الشعبية إلى أرستقراطي أنيق وجذاب؟ ولماذا صار رمزًا للخوف والرغبة والخلود في آن واحد؟ من بوليدوري إلى برام ستوكر، ومن «كارميلا» إلى «توايلايت»، نكتشف كيف أعاد كل عصر اختراع مصاص الدماء ليجسد مخاوفه ورغباته الخفية المصادر The Real History of Dracula Our Vampires, Ourselves - Nina Auerbach (1995) Vampyres: A L"
فلاديمير لينين | الدحيح,https://www.youtube.com/watch?v=uIcUFR7TTvo,new_media_life,,,,,
  لوحة شادي عبدالسلام السينمائية | الدحيح,https://www.youtube.com/watch?v=lcmaV4l7VV8,new_media_life,,,,,
الغراب | الدحيح,https://www.youtube.com/watch?v=GQ27JCOfga4,new_media_life,,,,,
تيد كازينسكي | الدحيح,https://www.youtube.com/watch?v=VP-Uh7RGLtQ,new_media_life,,,,,
التنس | الدحيح,https://www.youtube.com/watch?v=B02tez0hDfk,new_media_life,,,,,
كيف تصنع قيمة من لا شيء؟ | الدحيح,https://www.youtube.com/watch?v=2RmyXQk5kjg,new_media_life,,,,,
المراهقة | الدحيح,https://www.youtube.com/watch?v=NZYR5xZPcaU,new_media_life,,,,,""" "" "" "" "" "" 2500 "" "" ."
كيف جاء نابليون؟ | الدحيح,https://www.youtube.com/watch?v=hceXwZOplzI,new_media_life,,,,,
الثورة الفرنسية ١ | الدحيح,https://www.youtube.com/watch?v=DL0pWnWurdM,new_media_life,,,,,1789 . ... : .
المسلسل الأنجح في التاريخ | الدحيح,https://www.youtube.com/watch?v=eJFe0dzLH5s,new_media_life,,,,,
الخبز | الدحيح,https://www.youtube.com/watch?v=J9k0g78CCow,new_media_life,,,,,
العمارة الوحشية | الدحيح,https://www.youtube.com/watch?v=Ftijk1Gbn80,new_media_life,,,,,
فن القتل بالكلمات | الدحيح,https://www.youtube.com/watch?v=p-OXIH5JG68,new_media_life,,,,,
مارادونا | الدحيح,https://www.youtube.com/watch?v=RiNp0upos30,new_media_life,,,,,
ثلاث شركات تحكم العالم | الدحيح,https://www.youtube.com/watch?v=xfAIPyl8TSk,new_media_life,,,,,.. .. .. 3 .. ..
إحذر البوينج 737ماكس | الدحيح,https://www.youtube.com/watch?v=D6yGCX2zV-U,new_media_life,,,,,
أنا لا أتجمل ولكني أكذب | الدحيح,https://www.youtube.com/watch?v=vn-Wvosb5UI,new_media_life,,,,,
أصغر دولة في العالم | الدحيح,https://www.youtube.com/watch?v=aVCeuoRp95E,new_media_life,,,,,. . 1506 . . . .
ماذا يتعلم المهندس من الحيوان؟ | الدحيح,https://www.youtube.com/watch?v=xe9jK511gTc,new_media_life,,,,,biomimicry #
الإجرام والفن و القداسة | الدحيح,https://www.youtube.com/watch?v=p0e7ICI_8ZY,new_media_life,,,,,
لغة الجسد | الدحيح,https://www.youtube.com/watch?v=WLxWvkR_ecQ,new_media_life,,,,,
فن صناعة الكتاب عند العرب | الدحيح,https://www.youtube.com/watch?v=tJRjOwK1u0s,new_media_life,,,,,
إقليم كتالونيا | الدحيح,https://www.youtube.com/watch?v=tRLr1LVKQOA,new_media_life,,,,,
بحبك يا .... | الدحيح,https://www.youtube.com/watch?v=hCM4b476p08,new_media_life,,,,,
المراجعة النهائية للدوائر الكهريبة | الدحيح,https://www.youtube.com/watch?v=_y_ptIWYBh4,new_media_life,,,,,
تأملات في صوت جارة القمر | الدحيح,https://www.youtube.com/watch?v=m5MSWv9nJfM,new_media_life,,,,,
المراهنات | الدحيح,https://www.youtube.com/watch?v=dUzWEha-plE,new_media_life,,,,,
لماذا نحن هنا؟ | الدحيح,https://www.youtube.com/watch?v=GVdMd9yJq8Q,new_media_life,,,,,""" "" "" "" . Shawshank Redemption . ."
ألف  سنة من الإنهيار | الدحيح,https://www.youtube.com/watch?v=HG3xQjwenTc,new_media_life,,,,,
من الشام إلى الأندلس | الدحيح,https://www.youtube.com/watch?v=ndDSORY8mrU,new_media_life,,,,,
القصص الحقيقية وراء صراع العروش | الدحيح,https://www.youtube.com/watch?v=YpPFr3VOSwM,new_media_life,,,,,Game of Thrones .. .. .. Game Of thrones
محاكمة سقراط | الدحيح,https://www.youtube.com/watch?v=th0VZq9lNhU,new_media_life,,,,,399 501 : . . .
منتخب مصر لكرة اليد | الدحيح,https://www.youtube.com/watch?v=iOKV2FCL1Gs,new_media_life,,,,,2021 . : . ... . . 2001 . . . .
BYD | الدحيح,https://www.youtube.com/watch?v=RAUCfqFzTAQ,new_media_life,,,,,... ... BYD .. BYD ... ... .... BYD Build your dream
الرجل الذي منع الملوخية | الدحيح,https://www.youtube.com/watch?v=yl8Ib03nF24,new_media_life,,,,,
قصة اكتشاف الحمض النووي | الدحيح,https://www.youtube.com/watch?v=v0FAN5ieUPc,new_media_life,,,,,
احذر الأمير النيجيري | الدحيح,https://www.youtube.com/watch?v=veAJjzwVkW4,new_media_life,,,,,
الملحمة الشعرية | الدحيح,https://www.youtube.com/watch?v=IjlfXxtweYo,new_media_life,,,,,
هندسة الفشل | الدحيح,https://www.youtube.com/watch?v=jmhGEiII-DY,new_media_life,,,,,
أشهر بنطلون في العالم | الدحيح,https://www.youtube.com/watch?v=9OtuZtCkKGU,new_media_life,,,,,# 1-How jeans conquered the world 2-History of Denim & the Origin of Jeans
انفيديا | الدحيح,https://www.youtube.com/watch?v=b6Fl15dIGgg,new_media_life,,,,,
من هو سام ألتمان؟ | الدحيح,https://www.youtube.com/watch?v=IZIGyBBk8D8,new_media_life,,,,,. Y Combinator 28 OpenAI. . OpenAI :
الوقود | الدحيح,https://www.youtube.com/watch?v=gaDGCjJntSg,new_media_life,,,,,
أكبر مجاعة في مصر | الدحيح,https://www.youtube.com/watch?v=UWGSCvAN6fg,new_media_life,,,,,
UFC | الدحيح,https://www.youtube.com/watch?v=YsAvaMhuQcM,new_media_life,,,,,! MMA . ! 10 .
أشهر قصة رعب في العالم | الدحيح,https://www.youtube.com/watch?v=GYMwr0-OKyI,new_media_life,,,,,
ازاي تبقى باتمان؟ | الدحيح,https://www.youtube.com/watch?v=CCiWWTHz-ZY,new_media_life,,,,,. . . . . # Impersonating Batman Made Me Realize the World Needs His Help : Becoming Batman : the possibility of a superhero
مدائن صالح | الدحيح,https://www.youtube.com/watch?v=Ypgg-niXS_w,new_media_life,,,,,"# 1- Hegra, an Ancient City in Saudi Arabia Untouched for Millennia, Makes Its Public Debut 2- Geography: The Determining Factor in Civilization s Success 3- Prisoners Of Geography Summary"
هاري بوتر | الدحيح,https://www.youtube.com/watch?v=3Ov9I8-C6j0,new_media_life,,,,,... 600 ... ... ... ... ... ... .. Harry potter... The boy who lived.. ... .... ... ...
هل فعلًا الدم عمره ما يبقى مياه؟ | الدحيح,https://www.youtube.com/watch?v=qtxquLkeNak,new_media_life,,,,,
الصعاليك | الدحيح,https://www.youtube.com/watch?v=WQj_OUBaMg0,new_media_life,,,,,
أزمة منتصف العمر | الدحيح,https://www.youtube.com/watch?v=rUUoZBy8BAM,new_media_life,,,,,
من يحكم الفضاء؟  | الدحيح,https://www.youtube.com/watch?v=Rjw1319nwrQ,new_media_life,,,,,
للصغار فقط - 18 | الدحيح,https://www.youtube.com/watch?v=kObjsgCUaZk,new_media_life,,,,,
45 ثانية من الرعب | الدحيح,https://www.youtube.com/watch?v=9V27W-Jx7i4,new_media_life,,,,,
سفاح الفلانتين | الدحيح,https://www.youtube.com/watch?v=xfdf7dBfNdg,new_media_life,,,,,
حلقة طويلة عن لاعب قصير | الدحيح,https://www.youtube.com/watch?v=FiVuG3hu53c,new_media_life,,,,,NBA . ..
معادلة ستغير نظرتك لكل شيء | الدحيح,https://www.youtube.com/watch?v=HdEzeiSR5eU,new_media_life,,,,,
كيف تصنع المعجزة | الدحيح,https://www.youtube.com/watch?v=omeRuTBszFI,new_media_life,,,,,
الفشل في أن تصبح فقيرًا | الدحيح,https://www.youtube.com/watch?v=f1Kb5r-UIYQ,new_media_life,,,,,
سمكة مهمة لا يعلم عنها أحد | الدحيح,https://www.youtube.com/watch?v=cmJiRqdyxN4,new_media_life,,,,,
الفشل الكلوي | الدحيح,https://www.youtube.com/watch?v=5gNVZ7uEtGE,new_media_life,,,,,
مكان انطلاق الحرب العالمية التالتة | الدحيح,https://www.youtube.com/watch?v=oXs2b6V89LI,new_media_life,,,,,"36,197 ( ) : 1-Analyzing Lai Ching-te s Inaugural Address: More Continuity Than Difference 2-How Is China Responding to the Inauguration of Taiwan s President William Lai? 3-China Targets Taiwan in Major Military Exercise, Pentagon Condemns Irrespons"
جراح القلب | الدحيح,https://www.youtube.com/watch?v=9ZTCUyhoknU,new_media_life,,,,,
مسجد داخل كنيسة داخل معبد | الدحيح,https://www.youtube.com/watch?v=WbDh1Ot7Dhg,new_media_life,,,,,
برج إيفل | الدحيح,https://www.youtube.com/watch?v=sQlFqQY6-eo,new_media_life,,,,,
من أمير إلى فقير | الدحيح,https://www.youtube.com/watch?v=KAjNiQmtams,new_media_life,,,,,
من سكير إلى أمير | الدحيح,https://www.youtube.com/watch?v=73P33vjUIkg,new_media_life,,,,,
ADHD | الدحيح,https://www.youtube.com/watch?v=8G9KkBdgYY8,new_media_life,,,,,ADHD . . . .
قواعد قتل البشر | الدحيح,https://www.youtube.com/watch?v=WyoscGICLzY,new_media_life,,,,,
لماذا لا نتحدث نفس العربية؟ | الدحيح,https://www.youtube.com/watch?v=O5L9dEFQuYs,new_media_life,,,,,
اقوى من البشر، أضعف من السكر | الدحيح,https://www.youtube.com/watch?v=zE6NqNW-Dk8,new_media_life,,,,,
التربية الإيجابية | الدحيح,https://www.youtube.com/watch?v=1ZlMrt5Vpvw,new_media_life,,,,,
الجيم | الدحيح,https://www.youtube.com/watch?v=ntZq0wIo2ds,new_media_life,,,,,. : . # The age of inactivity: How laziness is killing us | The Independent | The Independent Role of Nonexercise Activity Thermogenesis in Resistance to Fat Gain in Humans | Science Non-Exercise Activity Thermogenesis: A NEAT Approach to Weight Loss htt
رحلة ملهمة غير مشروعة | الدحيح,https://www.youtube.com/watch?v=13nQ7445lcQ,new_media_life,,,,,
أعلى قمة في العالم | الدحيح,https://www.youtube.com/watch?v=2SBCTcsafCE,new_media_life,,,,,120 1855 () .
الملاكمة 101 | الدحيح,https://www.youtube.com/watch?v=E2OHHHrtA0Q,new_media_life,,,,,. The ring 1922 .
المنظمة السرية التي تحكم الأرض المسطحة خلف الجدار الجليدي | الدحيح,https://www.youtube.com/watch?v=dVVhGRxCKQ4,new_media_life,,,,,
هل إله الشر هو الشيطان؟  | الدحيح,https://www.youtube.com/watch?v=JUUuzUL0S28,new_media_life,,,,,
إيلون ماسك 2 | الدحيح,https://www.youtube.com/watch?v=fy8T9OwVt0Y,new_media_life,,,,,
إيلون ماسك 1 | الدحيح,https://www.youtube.com/watch?v=GYkpqo0AYrg,new_media_life,,,,,
الفطر الساحر | الدحيح,https://www.youtube.com/watch?v=CLr_v2v3tOY,new_media_life,,,,,
بحر الظلمات  | الدحيح,https://www.youtube.com/watch?v=PfU4cG3WZF8,new_media_life,,,,,
المسكنات | الدحيح,https://www.youtube.com/watch?v=-g4vvXmE0YI,new_media_life,,,,,
دونالد ترامب | الدحيح,https://www.youtube.com/watch?v=uA-h1CmScHQ,new_media_life,,,,,". # The Strange Case of Donald J. Trump: A Psychological Re "" "" Trump s status as an anti-hero is making him unstoppable To beat Trump, we need to know why Americans keep voting for him. Psychologists may have the answer | George Monbiot"
الأمراض اليتيمة | الدحيح,https://www.youtube.com/watch?v=0ZoRPnYRQaM,new_media_life,,,,,"2018 . . . : """""
أنجيلا ميركل | الدحيح,https://www.youtube.com/watch?v=a5MXippLahM,new_media_life,,,,,# 1-The Chancellor: The Remarkable Odyssey of Angela Merkel 2-How do Germans view Angela Merkel's legacy? 3-Majority of Germany's 'open door' refugees have entered the labour force 4-Merkel s caution
التسلل | الدحيح,https://www.youtube.com/watch?v=wooNi1lr-7g,new_media_life,,,,,.. .. : # 1- - RefNext
إمبراطورية الموز | الدحيح,https://www.youtube.com/watch?v=4as4CS1x2w0,new_media_life,,,,,""" "" . "" "" "" . # Bananas: How The United Fruit Company Shaped the World When Banana Ruled How Multinational Companies Break the Rules and Why It Matters Big Fruit The shadow"
الوسواس القهري | الدحيح,https://www.youtube.com/watch?v=hsVCF5qehIw,new_media_life,,,,,
الأطفال المبتسرين | الدحيح,https://www.youtube.com/watch?v=UFGA-outZ0o,new_media_life,,,,,
أم كلثوم في باريس | الدحيح,https://www.youtube.com/watch?v=lLBCM_VJIdI,new_media_life,,,,,1967 . .
أغبى شخص في الغرفة | الدحيح,https://www.youtube.com/watch?v=z9OmIeudbY8,new_media_life,,,,,
الطريق إلى العدوى | الدحيح,https://www.youtube.com/watch?v=eCg6Ybtl2sA,new_media_life,,,,,19
عدو الكوكب | الدحيح,https://www.youtube.com/watch?v=81IXLTQHy6I,new_media_life,,,,,
بروس لي | الدحيح,https://www.youtube.com/watch?v=ttGWcwBoGks,new_media_life,,,,,# 1-BRUCE LEE REAL LIFE STORY Full Documentary 2-Bruce Lee Documentary CH5 RE-EDITED 3-Bruce Lee Documentary 4-Bruce Lee: A Life Taken Too Soon 5-The Life of Bruce Lee 6-Be An Action Hero: The Philosophy of Bruce Lee | Bruce Lee
وشتى في هذا المكان وذبح ذبيح، يا الله أُقدّم لك السّلام | الدحيح,https://www.youtube.com/watch?v=5SprLhOUpp4,new_media_life,,,,,
الحرب الأهلية الأمريكية ٢ | الدحيح,https://www.youtube.com/watch?v=sqZqANdRKrk,new_media_life,,,,,1600 .. .. .. ..
الحرب الأهلية الأمريكية ١ | الدحيح,https://www.youtube.com/watch?v=m4FV-c101B4,new_media_life,,,,,3 10% 620 .. 2% !.. 4 ..
البرص | الدحيح,https://www.youtube.com/watch?v=kFnrcVkpDPk,new_media_life,,,,,
الثقافة الكورية | الدحيح,https://www.youtube.com/watch?v=1VbDzaIVuJI,new_media_life,,,,,""" "" 1997 1.65 . ."
01110011 01110100 01110101 01110000 01101001 01100100 | الدحيح,https://www.youtube.com/watch?v=Vq04T0Cwj5Y,new_media_life,,,,,
طريقك لأفضل جنسية | الدحيح,https://www.youtube.com/watch?v=ks7yL0Vl-P8,new_media_life,,,,,
الزواج السعيد.. علميًا | الدحيح,https://www.youtube.com/watch?v=1_oBBYS3rRs,new_media_life,,,,,
الخياطة | الدحيح,https://www.youtube.com/watch?v=U_cHdU1xv3k,new_media_life,,,,,. 100
حيوان ضخمُ الحجم لديه سنام فوق ظهره وملقَّب بسفينة الصحراء.. فمَن هو | الدحيح,https://www.youtube.com/watch?v=yyTnuv1gxfc,new_media_life,,,,,
أيرلندا | الدحيح,https://www.youtube.com/watch?v=nq0EOeSyRBs,new_media_life,,,,,
الشركة العالمية للأبطال الخارقين | الدحيح,https://www.youtube.com/watch?v=k1t55VUefPI,new_media_life,,,,,""""" "" "" . "" "" 20 # 1- STAN LEE: A CENTENNIAL CELEBRATION (Documentary Commemorating His 100th Birthday. 2- Boss: Hires 16-year-old to fetch coffee, Boy: Invents Marvel superheroes instead 3- The Unheroic Life of Stan Lee"
العشاء الأخير | الدحيح,https://www.youtube.com/watch?v=U62Jkd529LI,new_media_life,,,,,
الملح | الدحيح,https://www.youtube.com/watch?v=W8syF8UF_Bg,new_media_life,,,,,
مافيا | الدحيح,https://www.youtube.com/watch?v=wCRw3hgIZv4,new_media_life,,,,,
كوكب القرود | الدحيح,https://www.youtube.com/watch?v=72sfOuuRX94,new_media_life,,,,,
تويوتا | الدحيح,https://www.youtube.com/watch?v=L-fOHHnVBtY,new_media_life,,,,,TPS Toyota production system
الماسونية | الدحيح,https://www.youtube.com/watch?v=-fyJk0JBG4k,new_media_life,,,,,
الإنتخابات الأمريكية | الدحيح,https://www.youtube.com/watch?v=PhnCwZKiHpE,new_media_life,,,,,
كلوب 2 | الدحيح,https://www.youtube.com/watch?v=1bkakLwbPJ0,new_media_life,,,,,
كلوب | الدحيح,https://www.youtube.com/watch?v=W-ZRzXcw2QM,new_media_life,,,,,
السفينة التي لا تغرق | الدحيح,https://www.youtube.com/watch?v=wE6NNKcnaPA,new_media_life,,,,,
روميل ثعلب الصحراء | الدحيح,https://www.youtube.com/watch?v=BO7mALtbs_k,new_media_life,,,,,""" "" . # 1-erwin Rommel- holocaust museum 2-Erwin Rommel: Courageous Hero or Cynical Opportunist? 3-Rommel s Third Nerve Palsy 4-Erwin Rommel: The Desert Fox and His Legacy in World War II https"
لصوص لكن شرفاء | الدحيح,https://www.youtube.com/watch?v=opQIQ5Xhkb4,new_media_life,,,,,". # The Philosophical Views of Robin Hood James Meek Robin Hood in a Time of Austerity Robin Hood Effect: What It Is, How It Works"
تسلا 2 | الدحيح,https://www.youtube.com/watch?v=25o4-Tl-B58,new_media_life,,,,,. . . . : [1] [2] [3] [4] [5] [6]
العبقري الذي أضاء العالم | الدحيح,https://www.youtube.com/watch?v=4i7c8g5lA5U,new_media_life,,,,,
كيف تخفي طائرة إلى الأبد ؟ | الدحيح,https://www.youtube.com/watch?v=nvhh95cyRDw,new_media_life,,,,,
كيف تبني العالم ؟ | الدحيح,https://www.youtube.com/watch?v=TQDBlhcl3cI,new_media_life,,,,,
